UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2020/02/12T23:09:52z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,49,51,971.5,nan,36656,0,116,3.69,5.73,6.61,3.69,5.73,6.61,24,24,816.71,240.57,41.98,3.71,0.75,0.51,2.73,4.84,5.2,2.73,4.84,5.2,20,20,691.29,205.31,31.47,2.94,0.65,0,
2020/02/12T23:11:52z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,61,58,971.05,0.01,36568,0,236,5.09,7.46,7.84,5.09,7.46,7.84,31,31,1063.19,310.79,48.21,2.82,0.25,0,4.39,7.94,10.35,4.39,7.94,10.35,33,33,1002.34,296.17,59.62,10.62,2.31,1.97,
2020/02/12T23:13:52z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,49,53,971.19,0.01,36568,0,356,2.59,3.97,4.41,2.59,3.97,4.41,17,17,616.17,180.32,26.72,1.72,0.61,0.41,2.64,4.09,5.2,2.64,4.09,5.2,17,17,602.73,178.38,33.45,3.52,1.79,0,
2020/02/12T23:15:52z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,50,53,971.42,0.01,36568,0,476,2.77,4.56,4.99,2.77,4.56,4.99,19,19,620.28,186.08,32.14,1.97,0.55,0.24,2.09,3.72,4.59,2.09,3.72,4.59,16,16,537.18,157.65,31.18,3.26,1.21,0.47,
2020/02/12T23:17:52z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,57,58,971.44,0.01,36568,0,596,2.41,3.99,4.74,2.41,3.99,4.74,17,17,634.15,186.49,28.85,2.75,0.82,0.4,2.34,3.78,5.21,2.34,3.78,5.21,16,16,596.87,176.82,30.15,3.26,1.74,1.29,
2020/02/12T23:19:52z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,63,61,971.38,0.01,36568,0,716,2.44,4.09,4.34,2.44,4.09,4.34,17,17,608.07,183.06,31.44,1.18,0.1,0,2.18,4.28,5.78,2.18,4.28,5.78,18,18,615.75,177.34,37.59,6.18,1.82,0.18,
2020/02/12T23:21:52z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,57,58,971.39,0.01,36568,0,836,2.1,3.65,4.35,2.1,3.65,4.35,15,15,564.74,164.35,28.78,1.75,0.94,0.39,2.11,3.63,5,2.11,3.63,5,15,15,521.62,157.34,28.2,2.9,2.03,0.68,
2020/02/12T23:23:52z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,43,50,971.42,0.01,36568,0,956,2.39,3.59,4.56,2.39,3.59,4.56,15,15,566.66,170.83,24.54,1.68,1.1,0.87,1.96,4.15,5.85,1.96,4.15,5.85,17,17,559.72,164.84,35.79,5.71,2.62,0.53,
2020/02/12T23:25:52z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,36,44,971.37,0.01,36568,0,1076,2.27,3.58,4.11,2.27,3.58,4.11,15,15,596.07,172.06,22.75,1.96,0.69,0.69,2,4.29,5.35,2,4.29,5.35,18,18,501.39,151.77,37.54,5.51,1.59,0.43,
2020/02/12T23:27:52z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,33,42,971.38,0.01,36568,0,1196,2.08,3.4,3.75,2.08,3.4,3.75,14,14,536.08,159.26,21.45,2.22,0.55,0.37,1.59,2.83,3.76,1.59,2.83,3.76,12,12,444.68,131.44,22.79,3.27,1.38,0.85,
2020/02/12T23:29:47z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,32,41,971.38,nan,36656,0,115,2.31,3.35,3.83,2.31,3.35,3.83,14,14,550.33,161.58,22.21,1.92,0.77,0.77,1.78,3.7,6.48,1.78,3.7,6.48,15,15,534.07,153.83,33.04,7.83,4.09,0.52,
2020/02/12T23:31:47z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,31,40,971.33,0.01,36568,0,235,2.13,3.18,4.36,2.13,3.18,4.36,13,13,549.72,154.9,24.67,2.61,1.24,1.24,1.74,3.6,4.5,1.74,3.6,4.5,15,15,519.73,153.83,27.63,5.11,1.29,0.43,
2020/02/12T23:33:47z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,37,44,971.37,0.01,36568,0,355,4.9,7.66,8.71,4.69,7.37,8.63,32,31,1051.01,311.04,54.19,4.31,1.28,0.85,4.3,7.79,9.51,4.24,7.6,9.49,32,32,952.52,286.75,60.54,10.12,1.79,0.6,
2020/02/12T23:35:47z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,44,50,971.41,0.01,36568,0,475,1.79,3.35,3.97,1.79,3.35,3.97,14,14,492.68,147.83,26.58,1.85,0.76,0.39,1.6,4.6,5.7,1.6,4.6,5.7,19,19,494.37,149.87,37.33,8.06,1.64,1.13,
2020/02/12T23:37:47z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,46,50,971.47,0.01,36568,0,595,2.17,3.39,3.43,2.17,3.39,3.43,14,14,549.09,159.94,23.84,1.03,0,0,1.64,3.22,4.49,1.64,3.22,4.49,13,13,507.13,146.06,29.71,5.48,1.74,0.2,
2020/02/12T23:39:47z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,53,54,971.45,0.01,36568,0,715,2.29,4.61,5.9,2.29,4.61,5.9,19,19,619.57,184.22,34.97,4.64,1.46,1.17,1.74,5.59,7.84,1.74,5.59,7.84,23,23,589.39,176.09,46.17,14.77,2.87,1.19,
2020/02/12T23:41:47z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,40,46,971.44,0.01,36568,0,835,2.16,3.53,4.51,2.16,3.53,4.51,15,15,539.34,162.53,24.12,2.56,1.59,0.72,2.1,3.78,4.35,2.1,3.78,4.35,16,16,536.48,149.97,28.7,4.29,0.43,0.43,
2020/02/12T23:43:47z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,56,57,971.45,0.01,36568,0,955,8.24,28.99,62.93,6.61,20.41,43.2,87,68,1993.93,628.34,293.64,88.56,41.47,31.44,7.2,28.76,67.35,5.47,20.32,46.39,86,68,1913.23,595.67,291.05,110.02,52.17,25.32,
2020/02/12T23:45:47z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,56,56,971.39,0.01,36568,0,1075,3.21,7.97,13.63,3.21,7.21,11.1,33,30,791.4,241.87,69.81,16.54,7.19,4.97,3.32,10.28,19.81,3.19,8.6,16.07,43,36,860.25,262.85,94.04,30.07,12.38,6.29,
2020/02/12T23:47:47z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,46,51,971.41,0.01,36568,0,1195,2.82,4.94,7.07,2.82,4.94,7.07,21,21,628.52,189.03,36.04,5.54,2.97,1.52,2.29,5.12,6.97,2.29,5.12,6.97,21,21,553.15,161.96,36.34,11.18,2.41,1.47,
2020/02/12T23:49:44z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,36,44,971.34,nan,36656,0,116,2.04,3.37,4.69,2.04,3.37,4.69,14,14,504.88,151.96,23.57,4.41,1.96,1.1,1.38,3.17,4.73,1.38,3.17,4.73,13,13,434.19,130.06,24.33,6.17,1.38,0.62,
2020/02/12T23:51:44z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,33,41,971.34,0.01,36504,0,236,2.07,3.15,3.46,2.07,3.15,3.46,13,13,513.81,151.24,20.4,1.25,0.3,0.09,1.59,3.33,4.9,1.59,3.33,4.9,14,14,503.61,148.52,24.2,5.62,2.2,1.57,
2020/02/12T23:53:44z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,32,39,971.38,0.01,36504,0,356,2.27,3.93,4.57,2.27,3.93,4.57,16,16,551.4,163.06,27.39,2.31,0.86,0.39,2.1,3.9,6,2.1,3.9,6,16,16,527.74,158.5,31.74,6.18,2.94,2,
2020/02/12T23:55:44z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,32,39,971.39,0.01,36504,0,476,2.37,3.42,3.77,2.37,3.42,3.77,14,14,551.03,162.54,19.07,1.41,0.45,0.24,1.97,3.67,5.7,1.97,3.67,5.7,15,15,537.78,155.88,33.54,4.72,3.01,1.25,
2020/02/12T23:57:44z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,31,38,971.36,0.01,36504,0,596,2.12,3.34,3.59,2.12,3.34,3.59,14,14,515.43,153.96,18.03,2.03,0.19,0.19,1.5,3.99,5.26,1.5,3.99,5.26,17,17,527.44,154.1,32.51,7.03,1.51,1,
2020/02/12T23:59:44z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,32,39,971.34,0.01,36504,0,716,2.29,3.38,3.81,2.29,3.38,3.81,14,14,530.61,158.3,22.01,2.87,0.03,0.03,1.69,3.56,5.2,1.69,3.56,5.2,15,15,471.47,138.71,28.49,5.63,2.37,1.09,
2020/02/13T00:01:44z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,42,46,971.35,0.01,36504,0,836,2.29,3.43,4.07,2.29,3.43,4.07,14,14,532.9,154.69,23.13,2.01,0.74,0.46,1.69,3.12,4.57,1.69,3.12,4.57,13,13,489.31,141.94,29.62,3.44,1.79,1.32,
2020/02/13T00:03:44z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,58,55,971.41,0.01,36504,0,956,7.35,23.48,45.19,7.01,18.23,33.96,75,64,1734.78,537.75,224.25,61.61,25.49,19.51,10.1,37.76,83.9,9.13,27.73,59.03,107,84,2450.71,763.76,368.27,139.3,61.21,29.17,
2020/02/13T00:05:44z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,51,52,971.34,0.01,36504,0,1076,2.85,6.55,10.91,2.85,5.82,8.47,27,24,698.41,213.41,55.21,11.92,5.21,4.18,1.76,3.63,6.44,1.76,3.63,6.18,15,15,512.21,154.9,33.12,7.12,3.43,2.06,
2020/02/13T00:07:44z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,52,52,971.29,0.01,36504,0,1196,3,7.34,12.4,3,7.12,11.57,31,30,787.68,241.03,64.15,13.44,5.56,4.22,2.91,8.81,17.87,2.91,8.06,14.41,37,34,779.43,234.94,77.34,29.81,11.94,6.51,
2020/02/13T00:09:41z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,52,53,971.32,nan,36656,0,116,6.28,25.04,58.46,5.28,18.3,41.46,78,64,1683.66,528.7,255.28,84.48,39.86,31.66,5.02,22.98,58.39,4.72,17.37,41.67,74,62,1419.52,444.09,224.3,106.41,46.26,23.43,
2020/02/13T00:11:41z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,46,49,971.25,0.01,36568,0,236,2.19,2.94,3.81,2.19,2.94,3.81,12,12,492.35,147.63,19.34,1.94,0.82,0.62,1.93,3.25,4.83,1.93,3.25,4.83,14,14,485.17,142.72,25.39,3.42,2.23,1.42,
2020/02/13T00:13:41z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,47,48,971.29,0.01,36568,0,356,3.84,11.25,22.43,3.65,9.06,16.7,47,38,1028.04,317.38,107.25,27.67,13.62,10.35,5.18,19.68,42.69,4.69,15.05,30.97,67,57,1377.23,428.94,183.12,72.12,30.52,15.05,
2020/02/13T00:15:41z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,40,44,971.39,0.01,36568,0,476,2.2,3.68,4.81,2.2,3.68,4.81,15,15,540.74,159.39,26.59,2.86,1.46,1,1.91,3.07,4.51,1.91,3.07,4.51,13,13,488.33,140.96,23.01,4.99,1.64,0.9,
2020/02/13T00:17:41z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,36,42,971.38,0.01,36568,0,596,1.93,3.49,4,1.93,3.49,4,15,15,521.91,151.54,24.66,2.34,0.64,0.24,1.8,4.03,6.1,1.8,4.03,6.1,17,17,508.09,147.28,34.55,6.72,3.16,1.36,
2020/02/13T00:19:41z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,34,39,971.44,0.01,36568,0,716,1.92,3,3.88,1.92,3,3.88,13,13,476.27,141.03,19.74,2.58,1.14,0.5,1.66,3.22,3.91,1.66,3.22,3.91,13,13,440.21,129.41,24.09,4.85,1.29,0,
2020/02/13T00:21:41z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,33,39,971.43,0.01,36568,0,836,2.06,3.41,3.62,2.06,3.41,3.62,14,14,505.41,152.82,24.7,0.64,0.24,0.24,1.3,2.96,4.12,1.3,2.96,4.12,12,12,422.3,126.12,25.48,4.14,1.77,0.87,
2020/02/13T00:23:41z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,33,37,971.4,0.01,36568,0,956,2.38,3.48,4.71,2.38,3.48,4.71,14,14,541.74,163.43,25.67,2.9,1.59,1.36,1.79,4.34,6,1.79,4.34,6,18,18,539.82,163.43,37.21,6.21,2.66,0.36,
2020/02/13T00:25:41z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,32,37,971.38,0.01,36568,0,1076,2.46,3.96,4.34,2.46,3.96,4.34,16,16,557.96,165.19,22.01,1.11,0.59,0.59,2.43,4.97,6.07,2.43,4.97,6.07,21,21,666.81,188.55,35.19,8.75,1.52,0.78,
2020/02/13T00:27:41z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,33,38,971.37,0.01,36568,0,1196,2.34,3.65,4.26,2.34,3.65,4.26,15,15,567.83,163.02,22.78,1.77,0.8,0.22,1.55,2.68,3.78,1.55,2.68,3.78,11,11,501.17,147.51,23.07,3.16,1.25,0.32,
2020/02/13T00:29:37z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,32,37,971.46,nan,36656,0,115,1.92,3.43,4.08,1.92,3.43,4.08,14,14,535.29,159.43,22.45,3.41,0.31,0,1.75,2.81,4.81,1.75,2.81,4.81,12,12,458.25,128.23,25.96,5.5,2.75,1.38,
2020/02/13T00:31:37z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,39,42,971.42,0.01,36504,0,235,1.96,3.19,3.38,1.96,3.19,3.38,13,13,476.91,142.34,20.87,1.91,0.4,0.22,1.63,3.61,5.24,1.63,3.61,5.24,15,15,501.72,143.79,26.6,6.69,2.15,1.01,
2020/02/13T00:33:37z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,43,44,971.48,0.01,36504,0,355,2.4,3.5,4.3,2.4,3.5,4.3,15,15,561.17,166.89,20.79,2.47,1.03,0.54,1.79,4.29,6.61,1.79,4.29,6.61,18,18,536.36,160.99,34.09,9.09,2.89,2.4,
2020/02/13T00:35:37z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,44,45,971.5,0.01,36504,0,475,2.5,4.53,6.29,2.5,4.53,6.29,19,19,611.53,178.61,35.03,5.16,2.1,1.81,1.86,5.14,6.95,1.86,5.14,6.95,21,21,578.12,174.78,41.74,10.25,2.4,1.02,
2020/02/13T00:37:37z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,48,47,971.45,0.01,36504,0,595,2.35,3.52,4.72,2.35,3.52,4.72,15,15,549.35,161.74,25.35,2.96,1.29,1.22,2.13,4.57,6.38,2.13,4.57,6.38,19,19,541.28,160.65,35.04,9.13,2.44,0.79,
2020/02/13T00:39:37z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,55,51,971.5,0.01,36504,0,715,7.98,27.35,54.35,7.48,20.74,39.42,83,69,1910.68,588.78,258.34,72.49,31.75,26.62,9.93,37.85,96.54,8.99,27.1,66.25,107,83,2467.85,774.22,383.01,157.85,77.78,42.09,
2020/02/13T00:41:37z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,55,51,971.47,0.01,36504,0,835,6.55,23.53,47.94,6.09,17.53,34.59,75,62,1619.41,510.5,222.94,61.15,29.32,25.56,3.62,12.92,23.38,3.62,10.69,18.55,53,45,932.35,282.31,114.42,41.75,13.09,6.15,
2020/02/13T00:43:37z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,53,50,971.52,0.02,36504,0,955,4.27,11.01,22.52,4.24,10.09,18.91,46,42,998.01,306.51,101.28,26.84,14.57,11.46,4.77,16.89,35.11,4.63,14.28,27.17,61,56,1183.62,362.31,154.52,61.52,23.82,12.88,
2020/02/13T00:45:37z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,59,54,971.54,0.01,36504,0,1075,6.14,17.06,35.21,5.65,13.5,25.82,61,54,1359.36,417.83,162.89,45.39,21.71,17.53,4.67,13.87,32.46,4.64,11.49,23.78,55,48,1137.39,345.99,132.97,51.33,25.35,11.49,
2020/02/13T00:47:37z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,60,53,971.55,0.01,36504,0,1195,24.73,124.58,300.42,18.07,85.36,202.6,187,166,6586.16,2126.51,1321.54,448.88,213.46,160.91,22.76,120.67,346.01,16.71,82.4,232.91,185,165,6514.41,2093.06,1330.69,589.8,299.29,156.34,
2020/02/13T00:49:34z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,46,45,971.6,nan,36656,0,116,2.08,3.31,4.35,2.08,3.31,4.35,14,14,519.59,152.49,26.59,2.39,1.02,0.69,1.68,3.15,4.64,1.68,3.15,4.64,13,13,509.74,144.06,21.62,4.51,2.64,0.51,
2020/02/13T00:51:34z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,41,41,971.58,0.02,36568,0,236,1.77,2.88,3.2,1.77,2.88,3.2,12,12,459.04,133.29,21.06,1.84,0.43,0.42,1.17,3.83,4.73,1.17,3.83,4.73,16,16,459.77,138.6,33.26,7.26,0.83,0.66,
2020/02/13T00:53:34z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,38,40,971.57,0.02,36568,0,356,1.87,3.43,3.87,1.87,3.43,3.87,14,14,473.13,139.94,25.01,2.3,0.75,0.33,1.16,2.66,3.43,1.16,2.66,3.43,11,11,378.22,113.74,24.59,3.68,0.74,0.38,
2020/02/13T00:55:34z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,37,38,971.57,0.02,36568,0,476,1.99,2.9,3.28,1.99,2.9,3.28,12,12,489.97,145.41,20.7,0.58,0.32,0.32,1.75,3.16,5,1.75,3.16,5,13,13,472.88,141.61,25.49,5.25,1.91,0.93,
2020/02/13T00:57:34z,84:f3:eb:d5:da:d0,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,37,38,971.58,0.02,36568,0,596,1.69,2.82,4.03,1.69,2.82,4.03,12,12,481.41,144.91,22.69,2.57,1.59,0.94,1.21,2.61,4.74,1.21,2.61,4.74,11,11,449.1,133.99,26,5.29,3.09,1.69,
