UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2020/02/06T01:08:22z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,25,25,972.71,0.08,36504,0,356,6.54,9.23,9.23,6.54,9.23,9.23,38,38,1302.78,375.58,47.09,3.74,0,0,9.39,11.79,11.79,9.39,11.79,11.79,49,49,1803.09,513.84,47.57,1.84,0,0,
2020/02/06T01:10:22z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,24,24,972.8,0.08,36504,0,476,7.07,9.63,10.26,7.07,9.63,10.26,40,40,1383.17,395.16,54.36,2.6,0.37,0.37,9.67,11.71,12.23,9.67,11.71,12.23,49,49,1813.18,520.53,48.94,1.62,0.71,0.5,
2020/02/06T01:12:22z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,23,23,972.74,0.08,36504,0,596,6.03,9.14,9.23,6.03,9.14,9.23,38,38,1261.17,356.01,49.25,4.93,0,0,9.16,11.28,11.91,9.16,11.28,11.91,47,47,1793.78,504.22,44.46,2.53,0.81,0,
2020/02/06T01:14:22z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,24,23,972.7,0.08,36504,0,716,6.04,8.25,8.75,6.04,8.25,8.75,34,34,1257.49,349.84,44.22,3.28,0,0,9.2,11.2,11.33,9.2,11.2,11.33,47,47,1781.96,498.36,45.67,1.89,0,0,
2020/02/06T01:16:22z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,31,30,972.79,0.08,36504,0,836,6.04,8.19,9.12,6.04,8.19,9.12,34,34,1215.18,349.47,45.72,4.47,0.88,0.88,9.62,12.25,12.84,9.62,12.25,12.84,51,51,1861.96,527.88,54.25,2.83,0.52,0.3,
2020/02/06T01:18:22z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,972.79,0.08,36504,0,956,6.4,8.56,8.89,6.4,8.56,8.89,36,36,1271.44,361.27,47.29,2.34,0.37,0.37,8.58,10.81,11.04,8.58,10.81,11.04,45,45,1672.12,472.48,46.1,2.9,0.12,0.12,
2020/02/06T01:20:22z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,972.83,0.08,36504,0,1076,5.63,8.04,8.33,5.63,8.04,8.33,34,34,1135.41,324.91,51.97,2.74,0.4,0.4,8.22,10.21,10.37,8.22,10.21,10.37,43,43,1523.87,438.66,43.3,1.48,0.21,0.21,
2020/02/06T01:22:22z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,58,24,22,970.44,0.08,36504,0,1196,5.63,8.37,9.12,5.63,8.37,9.12,35,35,1203.75,346.46,48.51,4.35,0.5,0.5,7.88,9.9,9.99,7.88,9.9,9.99,41,41,1546.48,437.03,42.86,1.58,0.04,0,
2020/02/06T01:24:18z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,972.83,nan,36656,0,116,5.22,7.75,8.49,5.22,7.75,8.49,32,32,1119.29,320.88,41.35,4.08,0.67,0.67,7.78,10.24,10.47,7.78,10.24,10.47,43,43,1586.82,444.86,43.45,2.82,0.37,0.37,
2020/02/06T01:26:18z,84:f3:eb:d5:fc:e2,4.11,2.0+OPENLOG+15582 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,972.85,0.08,36568,0,236,5.26,7.37,7.46,5.26,7.37,7.46,31,31,1093.94,315.8,47,1.78,0,0,8.14,9.69,10.31,8.14,9.69,10.31,40,40,1523.2,439.3,36.51,1.97,1,0.39,
